accident_date,發生日期,發生年度,發生月份,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
20230101,20230101,2023,1,140800,A1,雲林縣警察局,雲林縣崙背鄉五魁村雲11鄉道路燈桿225403號處,晴,日間自然光線,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,逆向行駛,死亡1;受傷0,1,機車,普通重型,男,44,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,逆向行駛,否,120.322165,23.774017
20231118,20231118,2023,11,065051,A1,雲林縣警察局,雲林縣水林鄉車港村產業道路交叉路口(電桿大B65旁),晴,無照明,村里道路,30,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，左方車未讓右方車先行,死亡1;受傷0,2,其他車,拼裝車,男,81,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,其他,非汽、機及自行車,NA,NA,駕駛者,未依規定減速,否,120.258238,23.613412
20231118,20231118,2023,11,101103,A1,桃園市政府警察局,桃園市中壢區中豐北路口 / 桃園市中壢區環北路口,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,右轉彎未依規定,死亡1;受傷0,1,半聯結車,營業用,男,44,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右側車身,NA,NA,駕駛者,右轉彎未依規定,否,121.220589,24.966356
20231118,20231118,2023,11,101103,A1,桃園市政府警察局,桃園市中壢區中豐北路口 / 桃園市中壢區環北路口,晴,無照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌(附設行人專用號誌),正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,右轉彎未依規定,死亡1;受傷0,2,慢車,腳踏自行車,女,74,其他(無需使用保護裝備之人),未使用,車的狀態,向前直行中,機車與自行車,左側車身,NA,NA,駕駛者,未保持行車安全間隔,否,121.220589,24.966356
20231118,20231118,2023,11,143800,A1,臺中市政府警察局,臺中市潭子區嘉仁里祥和東路前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,逆向行駛,死亡1;受傷1,1,機車,普通重型,男,46,戴非半罩式安全帽,未使用,車的狀態,其他,機車與自行車,前車頭,NA,NA,駕駛者,逆向行駛,否,120.716315,24.228902
20231118,20231118,2023,11,143800,A1,臺中市政府警察局,臺中市潭子區嘉仁里祥和東路前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,逆向行駛,死亡1;受傷1,2,小客車(含客、貨兩用),自用,男,41,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,120.716315,24.228902
20231118,20231118,2023,11,143800,A1,臺中市政府警察局,臺中市潭子區嘉仁里祥和東路前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,逆向行駛,死亡1;受傷1,3,人,乘客,女,45,戴非半罩式安全帽,非駕駛人,不明,不明,其他,非汽、機及自行車,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.716315,24.228902
20231118,20231118,2023,11,163600,A1,桃園市政府警察局,桃園市中壢區環中東路807號前0.0公尺,晴,有照明且開啟,其他,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,機車,普通重型,女,45,戴半罩式安全帽,不明,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.243801,24.953806
20231118,20231118,2023,11,163600,A1,桃園市政府警察局,桃園市中壢區環中東路807號前0.0公尺,晴,有照明且開啟,其他,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.243801,24.953806
20231119,20231119,2023,11,000500,A1,桃園市政府警察局,桃園市龍潭區北龍路279號前0.0公尺,晴,有照明且開啟,其他,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依標誌或標線穿越道路,死亡1;受傷1,1,人,行人,女,61,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,NA,NA,非駕駛者,未依標誌或標線穿越道路,否,121.217539,24.867964
20231119,20231119,2023,11,000500,A1,桃園市政府警察局,桃園市龍潭區北龍路279號前0.0公尺,晴,有照明且開啟,其他,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依標誌或標線穿越道路,死亡1;受傷1,2,機車,普通重型,男,23,不明,不明,車的狀態,向前直行中,其他,不明,NA,NA,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.217539,24.867964
20231119,20231119,2023,11,000900,A1,高雄市政府警察局,高雄市大寮區至學路 / 高雄市大寮區和業三路,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車輛本身,撞護欄(樁),其他,其他不當駕車行為,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,40,不明,不明,不明,不明,汽車,前車頭,NA,NA,其他,其他不當駕車行為,否,120.4287,22.60544
20231119,20231119,2023,11,000900,A1,高雄市政府警察局,高雄市大寮區至學路 / 高雄市大寮區和業三路,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,車輛本身,撞護欄(樁),其他,其他不當駕車行為,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),112,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.4287,22.60544
20231119,20231119,2023,11,065600,A1,宜蘭縣政府警察局,宜蘭縣礁溪鄉白鵝村柴圍路67-1號前0.0公尺,晴,有照明且開啟,鄉道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,酒醉(後)駕駛,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,28,繫安全帶(使用幼童安全椅),未使用,車的狀態,其他,汽車,右前車頭(身),NA,NA,駕駛者,酒醉(後)駕駛,否,121.755265,24.803648
20231119,20231119,2023,11,065600,A1,宜蘭縣政府警察局,宜蘭縣礁溪鄉白鵝村柴圍路67-1號前0.0公尺,晴,有照明且開啟,鄉道,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,對撞,駕駛者,酒醉(後)駕駛,死亡1;受傷0,2,機車,普通重型,女,60,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.755265,24.803648
20231119,20231119,2023,11,113000,A1,苗栗縣警察局,苗栗縣公館鄉石墻村150-9號旁渠道,晴,有照明且開啟,鄉道,40,單路部分,直路,其他,其他,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,衝出路外,無(車輛駕駛者因素),尚未發現肇事因素,死亡1;受傷0,1,慢車,腳踏自行車,男,85,其他(無需使用保護裝備之人),未使用,不明,不明,其他,無撞擊,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,120.813996,24.474209
20231119,20231119,2023,11,113000,A1,苗栗縣警察局,苗栗縣公館鄉石墻村150-9號旁渠道,晴,有照明且開啟,鄉道,40,單路部分,直路,其他,其他,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,衝出路外,無(車輛駕駛者因素),尚未發現肇事因素,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.813996,24.474209
20231119,20231119,2023,11,120500,A1,新竹縣政府警察局,新竹縣湖口鄉湖中路(電桿-老湖口支23A-0806旁),晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1,機車,普通重型,女,73,戴非半罩式安全帽,不明,不明,不明,機車與自行車,前車頭,NA,NA,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.072885,24.884801
20231119,20231119,2023,11,120500,A1,新竹縣政府警察局,新竹縣湖口鄉湖中路(電桿-老湖口支23A-0806旁),晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,其他,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.072885,24.884801
20231120,20231120,2023,11,022700,A1,高雄市政府警察局,高雄市大社區中正路 / 高雄市大社區大社路,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,闖紅燈直行,死亡1;受傷1,1,機車,普通重型,男,48,不明,不明,不明,不明,其他,不明,NA,NA,駕駛者,闖紅燈直行,否,120.3487,22.73313
20231120,20231120,2023,11,022700,A1,高雄市政府警察局,高雄市大社區中正路 / 高雄市大社區大社路,晴,有照明且開啟,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,闖紅燈直行,死亡1;受傷1,2,機車,普通重型,男,22,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,120.3487,22.73313
20231120,20231120,2023,11,081500,A1,新北市政府警察局,新北市中和區景平路726號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,有遮蔽物,建築物,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡1;受傷1,1,機車,普通輕型,男,76,戴半罩式安全帽,未使用,車的狀態,向左變換車道,機車與自行車,左側車身,NA,NA,駕駛者,未保持行車安全間隔,否,121.496768,25.003321
20231120,20231120,2023,11,081500,A1,新北市政府警察局,新北市中和區景平路726號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,有遮蔽物,建築物,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡1;受傷1,2,機車,普通重型,女,39,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.496768,25.003321
20231120,20231120,2023,11,081500,A1,新北市政府警察局,新北市中和區景平路726號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,有遮蔽物,建築物,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡1;受傷1,3,小客車(含客、貨兩用),自用,男,20,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,靜止(引擎熄火),其他,無撞擊,NA,NA,其他,違規(臨時)停車,否,121.496768,25.003321
20231120,20231120,2023,11,081500,A1,新北市政府警察局,新北市中和區景平路726號前0.0公尺,晴,有照明且開啟,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,有遮蔽物,建築物,無號誌,無號誌,中央分向島,寬式(50公分以上),車道線(無標記),快慢車道分隔線,有,車與車,同向擦撞,駕駛者,未保持行車安全間隔,死亡1;受傷1,4,小客車(含客、貨兩用),自用,男,32,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,靜止(引擎熄火),其他,無撞擊,NA,NA,其他,違規(臨時)停車,否,121.496768,25.003321
20231120,20231120,2023,11,091200,A1,臺南市政府警察局,臺南市永康區育樂街口 / 臺南市永康區王行路口,晴,有照明未開啟或故障,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,1,機車,普通重型,女,56,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,駕駛者,無號誌路口，支線道未讓幹線道先行,否,120.273274,23.035392
20231120,20231120,2023,11,091200,A1,臺南市政府警察局,臺南市永康區育樂街口 / 臺南市永康區王行路口,晴,有照明未開啟或故障,市區道路,30,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛者,無號誌路口，支線道未讓幹線道先行,死亡1;受傷0,2,小客車(含客、貨兩用),自用,男,34,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左前車頭(身),NA,NA,駕駛者,超速駕駛,否,120.273274,23.035392
20231120,20231120,2023,11,141500,A1,新北市政府警察局,新北市新店區北宜路1段107號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,變換車道不當,死亡1;受傷0,1,大客車,營業用,男,59,繫安全帶(使用幼童安全椅),未使用,車的狀態,向右變換車道,汽車,右前車頭(身),NA,NA,駕駛者,變換車道不當,是,121.539532,24.955359
20231120,20231120,2023,11,141500,A1,新北市政府警察局,新北市新店區北宜路1段107號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,變換車道不當,死亡1;受傷0,2,機車,普通重型,男,74,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,左側車身,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.539532,24.955359
20231120,20231120,2023,11,141500,A1,新北市政府警察局,新北市新店區北宜路1段107號前0.0公尺,晴,有照明未開啟或故障,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,變換車道不當,死亡1;受傷0,3,機車,普通重型,女,25,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,靜止(引擎熄火),機車與自行車,後車尾,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.539532,24.955359
20231120,20231120,2023,11,213600,A1,嘉義市政府警察局,嘉義市西區永和里垂楊路920弄3號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,路上翻車、摔倒,其他,車輛或機械操作不當(慎),死亡1;受傷0,1,機車,普通重型,男,69,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,其他,車輛或機械操作不當(慎),否,120.436987,23.474794
20231120,20231120,2023,11,213600,A1,嘉義市政府警察局,嘉義市西區永和里垂楊路920弄3號前0.0公尺,晴,有照明且開啟,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車輛本身,路上翻車、摔倒,其他,車輛或機械操作不當(慎),死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.436987,23.474794
20231120,20231120,2023,11,230900,A1,臺中市政府警察局,臺中市太平區東汴里長龍路二段352號前0.0公尺,晴,有照明且開啟,市區道路,40,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,其他,其他不當駕車行為,死亡1;受傷0,1,機車,普通重型,男,21,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,NA,NA,其他,其他不當駕車行為,否,120.75716,24.11786
20231120,20231120,2023,11,230900,A1,臺中市政府警察局,臺中市太平區東汴里長龍路二段352號前0.0公尺,晴,有照明且開啟,市區道路,40,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,其他,其他不當駕車行為,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.75716,24.11786
20231120,20231120,2023,11,230900,A1,臺中市政府警察局,臺中市太平區東汴里長龍路二段352號前0.0公尺,晴,有照明且開啟,市區道路,40,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,其他,其他不當駕車行為,死亡1;受傷0,3,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.75716,24.11786
20231120,20231120,2023,11,230900,A1,臺中市政府警察局,臺中市太平區東汴里長龍路二段352號前0.0公尺,晴,有照明且開啟,市區道路,40,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,路上翻車、摔倒,其他,其他不當駕車行為,死亡1;受傷0,4,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.75716,24.11786
20231121,20231121,2023,11,071115,A1,金門縣警察局,金門縣金湖鎮三多路與太湖路三段路口,晴,無照明,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷1,1,人,輔助代步器材,男,84,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,非汽、機及自行車,NA,NA,非駕駛者,未依號誌或手勢指揮(示)穿越道路,否,118.431976,24.43463
20231121,20231121,2023,11,071115,A1,金門縣警察局,金門縣金湖鎮三多路與太湖路三段路口,晴,無照明,村里道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,未依號誌或手勢指揮(示)穿越道路,死亡1;受傷1,2,小客車(含客、貨兩用),自用,男,24,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,118.431976,24.43463
20231121,20231121,2023,11,071400,A1,桃園市政府警察局,桃園市龜山區復興一路口 / 桃園市龜山區文化一路口,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),禁止變換車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,違反禁止變換車道標線,死亡1;受傷0,1,機車,普通重型,女,46,戴非半罩式安全帽,未使用,車的狀態,向左變換車道,機車與自行車,後車尾,NA,NA,駕駛者,違反禁止變換車道標線,否,121.370251,25.06088
20231121,20231121,2023,11,071400,A1,桃園市政府警察局,桃園市龜山區復興一路口 / 桃園市龜山區文化一路口,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),禁止變換車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,違反禁止變換車道標線,死亡1;受傷0,2,大貨車,營業用,男,51,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.370251,25.06088
20231121,20231121,2023,11,071400,A1,桃園市政府警察局,桃園市龜山區復興一路口 / 桃園市龜山區文化一路口,晴,無照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,寬式(50公分以上),禁止變換車道線(無標記),未繪設快慢車道分隔線,有,車與車,同向擦撞,駕駛者,違反禁止變換車道標線,死亡1;受傷0,3,小客車(含客、貨兩用),自用,男,50,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,左後車尾(身),NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.370251,25.06088
20231121,20231121,2023,11,082500,A1,新北市政府警察局,新北市三重區環河南路 / 新北市三重區成功路,晴,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),禁止變換車道線(附標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,1,小客車(含客、貨兩用),自用,男,42,不明,未使用,車的狀態,左轉彎,其他,不明,NA,NA,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,121.489024,25.048866
20231121,20231121,2023,11,082500,A1,新北市政府警察局,新北市三重區環河南路 / 新北市三重區成功路,晴,無照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,中央分向島,寬式(50公分以上),禁止變換車道線(附標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,2,機車,普通重型,男,49,不明,未使用,車的狀態,向前直行中,其他,不明,NA,NA,無(車輛駕駛者因素),尚未發現肇事因素,否,121.489024,25.048866
